date,building,source,consumption_kwh,cost_usd
2024-10-31,Building A,Diesel,179.23,20.89
2024-10-31,Building B,Solar,117.76,16.22
2024-10-31,Building C,Wind,275.64,37.26
2024-10-31,Building D,Wind,220.75,18.28
2024-10-31,Building A,Diesel,260.29,21.63
2024-10-31,Building B,Solar,51.26,5.04
2024-10-31,Building C,Grid,220.05,27.41
2024-10-31,Building D,Solar,212.66,24.69
2024-11-01,Building A,Grid,232.33,27.74
2024-11-01,Building B,Grid,235.84,32.04
2024-11-01,Building C,Grid,495.8,52.49
2024-11-01,Building D,Solar,214.79,29.54
2024-11-01,Building A,Diesel,378.32,44.9
2024-11-01,Building B,Solar,331.26,27.73
2024-11-01,Building C,Grid,158.18,19.32
2024-11-01,Building D,Diesel,328.14,44.32
2024-11-01,Building A,Solar,397.56,53.47
2024-11-01,Building B,Grid,106.6,8.98
2024-11-01,Building C,Solar,467.66,65.74
2024-11-01,Building D,Wind,425.7,37.76
2024-11-01,Building A,Solar,167.72,22.03
2024-11-01,Building B,Grid,296.36,33.53
2024-11-01,Building C,Grid,282.05,30.03
2024-11-01,Building D,Grid,287.74,24.31
2024-11-02,Building A,Wind,159.0,20.21
2024-11-02,Building B,Grid,363.49,44.83
2024-11-02,Building C,Wind,376.7,43.89
2024-11-02,Building D,Wind,233.44,21.27
2024-11-02,Building A,Grid,445.75,59.26
2024-11-02,Building B,Grid,215.72,28.21
2024-11-02,Building C,Diesel,146.24,14.87
2024-11-02,Building D,Wind,86.98,12.28
2024-11-02,Building A,Diesel,181.23,26.96
2024-11-02,Building B,Diesel,120.5,17.62
2024-11-02,Building C,Wind,390.95,54.98
2024-11-02,Building D,Solar,133.97,18.11
2024-11-02,Building A,Wind,202.97,25.94
2024-11-02,Building B,Wind,136.25,19.15
2024-11-02,Building C,Solar,350.9,39.61
2024-11-02,Building D,Wind,235.04,23.41
2024-11-03,Building A,Wind,280.84,41.34
2024-11-03,Building B,Solar,397.42,52.12
2024-11-03,Building C,Wind,158.65,20.44
2024-11-03,Building D,Grid,423.69,42.06
2024-11-03,Building A,Grid,259.56,35.88
2024-11-03,Building B,Solar,353.16,36.66
2024-11-03,Building C,Wind,359.07,30.17
2024-11-03,Building D,Wind,157.47,22.7
2024-11-03,Building A,Grid,486.38,66.96
2024-11-03,Building B,Grid,422.84,41.46
2024-11-03,Building C,Wind,447.57,39.63
2024-11-03,Building D,Grid,413.02,56.34
2024-11-03,Building A,Solar,92.56,11.29
2024-11-03,Building B,Diesel,374.56,50.61
2024-11-03,Building C,Solar,322.91,30.32
2024-11-03,Building D,Solar,333.89,31.34
2024-11-04,Building A,Grid,110.62,13.84
2024-11-04,Building B,Grid,67.65,7.34
2024-11-04,Building C,Solar,375.51,55.18
2024-11-04,Building D,Diesel,391.28,40.27
2024-11-04,Building A,Diesel,92.89,13.68
2024-11-04,Building B,Diesel,400.51,52.23
2024-11-04,Building C,Solar,54.8,5.09
2024-11-04,Building D,Solar,498.77,40.93
2024-11-04,Building A,Solar,200.56,21.87
2024-11-04,Building B,Grid,426.92,49.81
2024-11-04,Building C,Solar,159.97,17.02
2024-11-04,Building D,Diesel,336.58,38.64
2024-11-04,Building A,Wind,420.37,51.17
2024-11-04,Building B,Diesel,462.5,65.56
2024-11-04,Building C,Grid,226.29,27.76
2024-11-04,Building D,Wind,110.27,9.27
2024-11-05,Building A,Wind,321.66,43.94
2024-11-05,Building B,Wind,98.99,9.94
2024-11-05,Building C,Grid,228.65,25.93
2024-11-05,Building D,Solar,313.95,41.74
2024-11-05,Building A,Diesel,137.62,18.86
2024-11-05,Building B,Grid,473.72,58.01
2024-11-05,Building C,Grid,83.08,9.27
2024-11-05,Building D,Wind,201.96,17.24
2024-11-05,Building A,Wind,470.2,60.5
2024-11-05,Building B,Wind,108.52,12.75
2024-11-05,Building C,Solar,423.31,52.55
2024-11-05,Building D,Wind,156.94,22.83
2024-11-05,Building A,Diesel,245.92,33.29
2024-11-05,Building B,Solar,283.7,24.6
2024-11-05,Building C,Grid,241.93,33.69
2024-11-05,Building D,Solar,474.73,67.05
2024-11-06,Building A,Solar,284.12,26.77
2024-11-06,Building B,Diesel,229.02,28.06
2024-11-06,Building C,Solar,223.83,28.64
2024-11-06,Building D,Solar,194.17,25.66
2024-11-06,Building A,Solar,478.75,64.02
2024-11-06,Building B,Wind,453.87,47.61
2024-11-06,Building C,Diesel,279.08,25.91
2024-11-06,Building D,Solar,268.42,37.4
2024-11-06,Building A,Diesel,393.37,49.21
2024-11-06,Building B,Grid,329.53,49.06
2024-11-06,Building C,Wind,180.68,26.64
2024-11-06,Building D,Solar,158.95,22.69
2024-11-06,Building A,Solar,407.22,60.66
2024-11-06,Building B,Grid,204.17,19.73
2024-11-06,Building C,Grid,233.36,22.13
2024-11-06,Building D,Wind,326.53,28.96
2024-11-07,Building A,Solar,350.16,39.08
2024-11-07,Building B,Solar,322.56,26.88
2024-11-07,Building C,Wind,496.94,59.96
2024-11-07,Building D,Solar,411.48,41.15
2024-11-07,Building A,Grid,470.73,61.21
2024-11-07,Building B,Diesel,496.35,59.96
2024-11-07,Building C,Grid,231.28,28.18
2024-11-07,Building D,Diesel,394.98,47.43
2024-11-07,Building A,Diesel,441.31,55.59
2024-11-07,Building B,Diesel,90.34,10.53
2024-11-07,Building C,Grid,290.87,30.73
2024-11-07,Building D,Diesel,336.55,40.32
2024-11-07,Building A,Grid,198.66,17.32
2024-11-07,Building B,Solar,397.53,56.49
2024-11-07,Building C,Grid,478.98,68.18
2024-11-07,Building D,Solar,133.23,17.94
2024-11-08,Building A,Grid,182.49,16.4
2024-11-08,Building B,Diesel,231.9,27.64
2024-11-08,Building C,Solar,233.52,30.12
2024-11-08,Building D,Diesel,119.75,14.95
2024-11-08,Building A,Diesel,393.71,58.29
2024-11-08,Building B,Solar,338.87,31.24
2024-11-08,Building C,Grid,189.28,27.64
2024-11-08,Building D,Grid,284.0,27.1
2024-11-08,Building A,Wind,342.59,48.95
2024-11-08,Building B,Grid,345.77,41.24
2024-11-08,Building C,Solar,426.19,63.36
2024-11-08,Building D,Solar,453.76,66.79
2024-11-08,Building A,Solar,491.72,70.39
2024-11-08,Building B,Diesel,203.6,24.12
2024-11-08,Building C,Grid,232.8,31.06
2024-11-08,Building D,Grid,245.37,24.2
2024-11-09,Building A,Diesel,307.81,32.05
2024-11-09,Building B,Solar,465.56,44.3
2024-11-09,Building C,Diesel,413.93,35.96
2024-11-09,Building D,Grid,394.92,53.91
2024-11-09,Building A,Wind,307.18,45.66
2024-11-09,Building B,Solar,163.37,15.27
2024-11-09,Building C,Wind,229.4,20.74
2024-11-09,Building D,Wind,432.39,42.82
2024-11-09,Building A,Solar,434.59,60.09
2024-11-09,Building B,Grid,265.29,25.38
2024-11-09,Building C,Solar,350.47,40.65
2024-11-09,Building D,Diesel,458.3,49.15
2024-11-09,Building A,Solar,102.55,15.24
2024-11-09,Building B,Diesel,276.75,23.59
2024-11-09,Building C,Grid,416.44,43.08
2024-11-09,Building D,Solar,71.56,6.06
2024-11-10,Building A,Solar,325.43,32.4
2024-11-10,Building B,Wind,333.44,28.38
2024-11-10,Building C,Wind,74.45,8.08
2024-11-10,Building D,Grid,438.3,51.07
2024-11-10,Building A,Diesel,338.93,41.99
2024-11-10,Building B,Solar,378.49,36.12
2024-11-10,Building C,Wind,171.55,24.48
2024-11-10,Building D,Diesel,249.21,24.85
2024-11-10,Building A,Grid,76.18,11.12
2024-11-10,Building B,Grid,376.71,50.26
2024-11-10,Building C,Diesel,352.13,42.87
2024-11-10,Building D,Wind,58.76,7.99
2024-11-10,Building A,Diesel,376.24,51.85
2024-11-10,Building B,Diesel,465.39,69.22
2024-11-10,Building C,Solar,396.1,39.0
2024-11-10,Building D,Diesel,471.46,59.98
2024-11-11,Building A,Wind,80.22,7.51
2024-11-11,Building B,Grid,254.24,21.93
2024-11-11,Building C,Grid,479.39,48.89
2024-11-11,Building D,Grid,141.18,20.35
2024-11-11,Building A,Diesel,98.92,11.69
2024-11-11,Building B,Solar,258.91,24.43
2024-11-11,Building C,Grid,355.11,30.36
2024-11-11,Building D,Grid,50.21,4.41
2024-11-11,Building A,Diesel,157.09,18.21
2024-11-11,Building B,Wind,109.56,12.57
2024-11-11,Building C,Wind,219.19,20.46
2024-11-11,Building D,Diesel,83.45,10.58
2024-11-11,Building A,Wind,188.19,22.86
2024-11-11,Building B,Grid,439.05,45.05
2024-11-11,Building C,Grid,438.86,44.14
2024-11-11,Building D,Solar,487.89,42.26
2024-11-12,Building A,Wind,178.14,14.91
2024-11-12,Building B,Diesel,142.2,13.87
2024-11-12,Building C,Solar,229.26,26.91
2024-11-12,Building D,Grid,457.27,60.3
2024-11-12,Building A,Diesel,350.27,32.2
2024-11-12,Building B,Grid,83.83,11.6
2024-11-12,Building C,Solar,445.18,63.48
2024-11-12,Building D,Grid,96.05,8.98
2024-11-12,Building A,Diesel,127.23,15.04
2024-11-12,Building B,Diesel,402.98,51.61
2024-11-12,Building C,Diesel,155.24,17.05
2024-11-12,Building D,Grid,443.63,52.24
2024-11-12,Building A,Solar,431.63,39.88
2024-11-12,Building B,Wind,233.79,24.24
2024-11-12,Building C,Diesel,481.9,39.33
2024-11-12,Building D,Diesel,231.25,33.51
2024-11-13,Building A,Solar,254.11,32.78
2024-11-13,Building B,Diesel,437.41,50.19
2024-11-13,Building C,Diesel,283.22,38.67
2024-11-13,Building D,Solar,214.29,17.18
2024-11-13,Building A,Grid,87.96,12.21
2024-11-13,Building B,Grid,150.76,15.75
2024-11-13,Building C,Grid,88.79,9.55
2024-11-13,Building D,Wind,56.67,5.86
2024-11-13,Building A,Diesel,471.68,60.41
2024-11-13,Building B,Diesel,306.24,40.2
2024-11-13,Building C,Grid,82.74,9.92
2024-11-13,Building D,Wind,305.54,45.17
2024-11-13,Building A,Solar,300.89,35.32
2024-11-13,Building B,Wind,155.85,19.27
2024-11-13,Building C,Wind,402.51,56.66
2024-11-13,Building D,Grid,107.09,15.45
2024-11-14,Building A,Wind,409.27,60.0
2024-11-14,Building B,Grid,348.04,41.05
2024-11-14,Building C,Wind,278.31,27.95
2024-11-14,Building D,Grid,184.16,22.54
2024-11-14,Building A,Solar,341.27,34.08
2024-11-14,Building B,Diesel,331.73,38.32
2024-11-14,Building C,Solar,362.88,40.24
2024-11-14,Building D,Wind,465.64,44.92
2024-11-14,Building A,Diesel,251.41,28.52
2024-11-14,Building B,Grid,61.8,7.61
2024-11-14,Building C,Wind,221.2,18.9
2024-11-14,Building D,Solar,373.73,47.26
2024-11-14,Building A,Diesel,272.7,31.98
2024-11-14,Building B,Diesel,293.89,41.14
2024-11-14,Building C,Diesel,277.61,36.17
2024-11-14,Building D,Grid,426.67,38.0
2024-11-15,Building A,Grid,272.26,36.07
2024-11-15,Building B,Wind,356.7,28.55
2024-11-15,Building C,Grid,357.05,48.37
2024-11-15,Building D,Wind,73.34,7.25
2024-11-15,Building A,Solar,348.61,49.07
2024-11-15,Building B,Diesel,221.42,27.32
2024-11-15,Building C,Diesel,306.14,25.15
2024-11-15,Building D,Solar,125.56,17.95
2024-11-15,Building A,Grid,400.27,41.62
2024-11-15,Building B,Wind,170.75,15.84
2024-11-15,Building C,Diesel,257.31,27.68
2024-11-15,Building D,Grid,208.86,28.63
2024-11-15,Building A,Wind,133.56,12.99
2024-11-15,Building B,Grid,357.59,47.11
2024-11-15,Building C,Wind,405.29,55.98
2024-11-15,Building D,Grid,439.83,41.18
2024-11-16,Building A,Solar,203.08,18.58
2024-11-16,Building B,Solar,358.01,51.6
2024-11-16,Building C,Grid,289.87,30.05
2024-11-16,Building D,Diesel,130.05,19.01
2024-11-16,Building A,Diesel,125.46,15.09
2024-11-16,Building B,Diesel,475.73,45.44
2024-11-16,Building C,Grid,204.5,25.06
2024-11-16,Building D,Wind,96.0,13.46
2024-11-16,Building A,Solar,301.97,32.43
2024-11-16,Building B,Wind,61.55,7.71
2024-11-16,Building C,Wind,480.32,70.35
2024-11-16,Building D,Wind,57.03,5.84
2024-11-16,Building A,Diesel,397.85,39.83
2024-11-16,Building B,Wind,150.89,14.12
2024-11-16,Building C,Solar,444.99,63.44
2024-11-16,Building D,Solar,466.84,41.05
2024-11-17,Building A,Diesel,319.55,29.25
2024-11-17,Building B,Grid,284.69,36.82
2024-11-17,Building C,Grid,171.11,14.14
2024-11-17,Building D,Wind,144.58,14.68
2024-11-17,Building A,Wind,182.14,15.94
2024-11-17,Building B,Wind,141.03,13.42
2024-11-17,Building C,Grid,214.75,30.5
2024-11-17,Building D,Diesel,264.14,36.77
2024-11-17,Building A,Solar,157.17,17.26
2024-11-17,Building B,Wind,70.61,10.39
2024-11-17,Building C,Wind,478.73,43.31
2024-11-17,Building D,Solar,177.57,23.77
2024-11-17,Building A,Solar,65.84,6.9
2024-11-17,Building B,Diesel,222.32,26.02
2024-11-17,Building C,Solar,363.24,42.38
2024-11-17,Building D,Solar,322.28,44.62
2024-11-18,Building A,Diesel,53.03,5.58
2024-11-18,Building B,Grid,430.12,50.27
2024-11-18,Building C,Wind,230.99,32.87
2024-11-18,Building D,Wind,300.83,43.29
2024-11-18,Building A,Diesel,237.24,34.85
2024-11-18,Building B,Diesel,406.53,45.32
2024-11-18,Building C,Diesel,175.79,24.68
2024-11-18,Building D,Grid,271.72,28.16
2024-11-18,Building A,Wind,492.42,70.18
2024-11-18,Building B,Wind,293.61,30.47
2024-11-18,Building C,Diesel,484.04,65.71
2024-11-18,Building D,Wind,404.42,56.18
2024-11-18,Building A,Wind,130.0,11.57
2024-11-18,Building B,Solar,485.44,66.44
2024-11-18,Building C,Diesel,493.42,40.35
2024-11-18,Building D,Solar,447.12,37.11
2024-11-19,Building A,Wind,217.63,20.91
2024-11-19,Building B,Grid,82.74,7.99
2024-11-19,Building C,Solar,409.69,57.68
2024-11-19,Building D,Solar,143.75,14.76
2024-11-19,Building A,Diesel,65.21,6.15
2024-11-19,Building B,Diesel,300.0,27.83
2024-11-19,Building C,Solar,177.76,17.76
2024-11-19,Building D,Diesel,223.62,27.59
2024-11-19,Building A,Diesel,114.83,16.93
2024-11-19,Building B,Grid,240.38,34.36
2024-11-19,Building C,Diesel,373.71,37.55
2024-11-19,Building D,Diesel,117.37,9.44
2024-11-19,Building A,Wind,430.68,64.14
2024-11-19,Building B,Grid,463.66,46.44
2024-11-19,Building C,Solar,286.62,39.09
2024-11-19,Building D,Grid,368.4,50.3
2024-11-20,Building A,Solar,381.67,35.62
2024-11-20,Building B,Solar,106.83,13.08
2024-11-20,Building C,Solar,332.11,41.08
2024-11-20,Building D,Solar,219.72,17.7
2024-11-20,Building A,Solar,283.82,30.96
2024-11-20,Building B,Diesel,122.07,15.9
2024-11-20,Building C,Diesel,205.25,24.07
2024-11-20,Building D,Diesel,231.81,30.0
2024-11-20,Building A,Diesel,129.62,12.01
2024-11-20,Building B,Wind,266.04,27.26
2024-11-20,Building C,Wind,302.92,29.87
2024-11-20,Building D,Grid,220.51,30.96
2024-11-20,Building A,Solar,196.45,24.22
2024-11-20,Building B,Diesel,222.09,27.99
2024-11-20,Building C,Grid,378.3,40.66
2024-11-20,Building D,Grid,373.23,54.95
2024-11-21,Building A,Diesel,129.0,14.45
2024-11-21,Building B,Grid,139.24,18.81
2024-11-21,Building C,Grid,466.61,58.74
2024-11-21,Building D,Grid,480.51,69.59
2024-11-21,Building A,Wind,131.81,11.98
2024-11-21,Building B,Grid,383.45,54.34
2024-11-21,Building C,Solar,379.76,51.63
2024-11-21,Building D,Solar,338.16,32.65
2024-11-21,Building A,Grid,156.4,14.34
2024-11-21,Building B,Wind,366.11,35.56
2024-11-21,Building C,Grid,194.09,28.29
2024-11-21,Building D,Wind,238.04,27.19
2024-11-21,Building A,Diesel,381.7,54.12
2024-11-21,Building B,Grid,122.7,13.19
2024-11-21,Building C,Grid,473.85,56.85
2024-11-21,Building D,Wind,439.44,52.92
2024-11-22,Building A,Diesel,325.05,42.5
2024-11-22,Building B,Grid,451.97,55.25
2024-11-22,Building C,Diesel,51.21,6.14
2024-11-22,Building D,Diesel,81.45,6.83
2024-11-22,Building A,Grid,350.02,42.6
2024-11-22,Building B,Diesel,373.44,35.48
2024-11-22,Building C,Wind,112.22,16.45
2024-11-22,Building D,Grid,108.8,8.92
2024-11-22,Building A,Solar,110.62,11.67
2024-11-22,Building B,Solar,296.59,27.32
2024-11-22,Building C,Solar,169.39,20.12
2024-11-22,Building D,Diesel,283.38,32.71
2024-11-22,Building A,Diesel,207.19,19.63
2024-11-22,Building B,Wind,350.31,36.79
2024-11-22,Building C,Grid,336.84,36.25
2024-11-22,Building D,Solar,409.41,59.19
2024-11-23,Building A,Solar,140.9,14.02
2024-11-23,Building B,Wind,156.33,16.75
2024-11-23,Building C,Solar,416.6,58.27
2024-11-23,Building D,Wind,99.27,8.4
2024-11-23,Building A,Grid,479.34,67.61
2024-11-23,Building B,Solar,60.28,5.45
2024-11-23,Building C,Grid,400.65,52.52
2024-11-23,Building D,Wind,348.8,30.16
2024-11-23,Building A,Grid,265.09,33.34
2024-11-23,Building B,Grid,75.51,10.39
2024-11-23,Building C,Solar,309.45,46.25
2024-11-23,Building D,Solar,144.69,17.59
2024-11-23,Building A,Solar,323.91,28.52
2024-11-23,Building B,Diesel,71.79,6.5
2024-11-23,Building C,Grid,102.0,9.28
2024-11-23,Building D,Diesel,234.55,31.12
2024-11-24,Building A,Grid,74.08,9.07
2024-11-24,Building B,Solar,102.17,10.91
2024-11-24,Building C,Solar,108.28,10.03
2024-11-24,Building D,Solar,327.88,26.96
2024-11-24,Building A,Grid,375.35,47.41
2024-11-24,Building B,Diesel,469.58,44.07
2024-11-24,Building C,Grid,66.66,8.0
2024-11-24,Building D,Diesel,221.13,20.92
2024-11-24,Building A,Solar,347.15,38.84
2024-11-24,Building B,Wind,399.49,34.86
2024-11-24,Building C,Wind,129.26,11.16
2024-11-24,Building D,Solar,405.43,51.82
2024-11-24,Building A,Grid,464.87,65.17
2024-11-24,Building B,Wind,491.89,44.52
2024-11-24,Building C,Wind,219.01,17.78
2024-11-24,Building D,Grid,365.28,38.6
2024-11-25,Building A,Wind,374.71,52.0
2024-11-25,Building B,Solar,414.71,54.54
2024-11-25,Building C,Solar,412.41,39.19
2024-11-25,Building D,Wind,107.69,13.85
2024-11-25,Building A,Diesel,420.57,56.5
2024-11-25,Building B,Grid,486.0,42.92
2024-11-25,Building C,Wind,135.84,19.76
2024-11-25,Building D,Wind,292.84,31.37
2024-11-25,Building A,Grid,145.41,11.91
2024-11-25,Building B,Solar,449.65,60.48
2024-11-25,Building C,Solar,113.38,12.89
2024-11-25,Building D,Solar,240.11,25.29
2024-11-25,Building A,Grid,265.69,31.62
2024-11-25,Building B,Wind,77.14,9.41
2024-11-25,Building C,Solar,249.4,32.55
2024-11-25,Building D,Solar,244.05,34.25
2024-11-26,Building A,Solar,235.55,20.99
2024-11-26,Building B,Wind,288.97,42.24
2024-11-26,Building C,Solar,204.08,20.06
2024-11-26,Building D,Grid,422.5,54.04
2024-11-26,Building A,Solar,149.83,19.44
2024-11-26,Building B,Wind,64.57,5.43
2024-11-26,Building C,Solar,327.26,46.98
2024-11-26,Building D,Diesel,480.47,57.42
2024-11-26,Building A,Diesel,215.85,30.76
2024-11-26,Building B,Wind,330.31,35.0
2024-11-26,Building C,Wind,217.39,23.86
2024-11-26,Building D,Grid,475.6,46.41
2024-11-26,Building A,Solar,111.59,15.26
2024-11-26,Building B,Diesel,245.38,21.53
2024-11-26,Building C,Solar,396.12,53.8
2024-11-26,Building D,Solar,67.43,5.52
2024-11-27,Building A,Diesel,299.23,26.04
2024-11-27,Building B,Diesel,174.28,25.45
2024-11-27,Building C,Diesel,122.84,14.27
2024-11-27,Building D,Solar,282.58,38.67
2024-11-27,Building A,Wind,251.49,22.73
2024-11-27,Building B,Solar,440.79,38.6
2024-11-27,Building C,Wind,366.94,41.26
2024-11-27,Building D,Grid,278.76,30.27
2024-11-27,Building A,Solar,160.93,18.08
2024-11-27,Building B,Grid,199.46,29.48
2024-11-27,Building C,Wind,212.5,24.89
2024-11-27,Building D,Wind,271.41,25.5
2024-11-27,Building A,Diesel,128.74,16.64
2024-11-27,Building B,Solar,57.84,6.39
2024-11-27,Building C,Wind,289.26,33.83
2024-11-27,Building D,Wind,251.07,32.45
2024-11-28,Building A,Wind,273.28,25.78
2024-11-28,Building B,Solar,200.19,30.03
2024-11-28,Building C,Grid,323.13,29.39
2024-11-28,Building D,Diesel,464.89,64.47
2024-11-28,Building A,Diesel,246.56,22.29
2024-11-28,Building B,Wind,313.32,36.57
2024-11-28,Building C,Grid,364.76,41.31
2024-11-28,Building D,Solar,75.91,7.49
2024-11-28,Building A,Diesel,241.5,24.57
2024-11-28,Building B,Wind,332.08,27.15
2024-11-28,Building C,Solar,407.8,34.07
2024-11-28,Building D,Diesel,349.94,31.04
2024-11-28,Building A,Wind,66.81,8.85
2024-11-28,Building B,Wind,313.5,37.02
2024-11-28,Building C,Solar,419.25,50.06
2024-11-28,Building D,Wind,308.38,31.47
2024-11-29,Building A,Solar,192.5,17.72
2024-11-29,Building B,Wind,324.75,37.39
2024-11-29,Building C,Wind,340.96,41.55
2024-11-29,Building D,Diesel,468.17,50.4
2024-11-29,Building A,Diesel,337.5,42.31
2024-11-29,Building B,Grid,258.46,28.62
2024-11-29,Building C,Solar,416.15,44.43
2024-11-29,Building D,Wind,95.92,13.77
2024-11-29,Building A,Solar,116.8,13.31
2024-11-29,Building B,Solar,268.26,32.18
2024-11-29,Building C,Grid,154.98,14.29
2024-11-29,Building D,Wind,246.6,23.37
2024-11-29,Building A,Wind,312.29,44.92
2024-11-29,Building B,Diesel,413.16,34.99
2024-11-29,Building C,Wind,124.31,13.69
2024-11-29,Building D,Grid,61.84,6.97
2024-11-30,Building A,Diesel,418.92,49.36
2024-11-30,Building B,Grid,97.56,10.61
2024-11-30,Building C,Grid,347.34,43.82
2024-11-30,Building D,Wind,92.79,13.47
2024-11-30,Building A,Solar,155.84,19.93
2024-11-30,Building B,Diesel,455.37,65.04
2024-11-30,Building C,Solar,489.21,72.1
2024-11-30,Building D,Wind,467.51,54.03
2024-11-30,Building A,Solar,486.73,70.56
2024-11-30,Building B,Wind,186.85,16.76
2024-11-30,Building C,Solar,253.08,35.84
2024-11-30,Building D,Wind,284.88,37.5
2024-11-30,Building A,Grid,306.99,34.02
2024-11-30,Building B,Wind,246.95,19.96
2024-11-30,Building C,Grid,77.77,6.36
2024-11-30,Building D,Solar,238.45,24.42
2024-12-01,Building A,Solar,422.96,39.16
2024-12-01,Building B,Grid,221.11,19.01
2024-12-01,Building C,Diesel,91.18,11.43
2024-12-01,Building D,Solar,470.37,54.45
2024-12-01,Building A,Diesel,353.45,42.88
2024-12-01,Building B,Grid,319.96,35.08
2024-12-01,Building C,Grid,258.51,34.29
2024-12-01,Building D,Diesel,349.06,29.15
2024-12-01,Building A,Solar,314.98,30.25
2024-12-01,Building B,Solar,166.39,22.52
2024-12-01,Building C,Diesel,100.62,11.06
2024-12-01,Building D,Diesel,454.81,56.83
2024-12-01,Building A,Grid,269.38,34.26
2024-12-01,Building B,Grid,199.99,21.28
2024-12-01,Building C,Solar,400.56,44.95
2024-12-01,Building D,Diesel,131.78,16.45
2024-12-02,Building A,Diesel,365.9,36.52
2024-12-02,Building B,Diesel,222.68,21.69
2024-12-02,Building C,Wind,471.0,51.83
2024-12-02,Building D,Wind,253.88,25.86
2024-12-02,Building A,Solar,249.78,22.66
2024-12-02,Building B,Wind,95.99,8.64
2024-12-02,Building C,Wind,311.0,30.17
2024-12-02,Building D,Diesel,173.85,20.56
2024-12-02,Building A,Solar,276.14,33.18
2024-12-02,Building B,Grid,169.66,18.32
2024-12-02,Building C,Grid,326.34,46.22
2024-12-02,Building D,Grid,493.26,53.11
2024-12-02,Building A,Grid,495.77,65.79
